Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Ghe10G29250																																																							
Ghe10G29260																																																							
Ghe10G29270																																																							
Ghe10G29280																																																							
Ghe10G29290																																																							
Ghe10G29300																																																							
Ghe10G29310																																																							
Ghe10G29320																																																							
Ghe10G29330																																																							
Ghe10G29340																																																							
Ghe10G29350																																																							
Ghe10G29360																																																							
Ghe10G29370																																																							
Ghe10G29380																																																							
Ghe10G29390																																																							
Ghe10G29400																																																							
Ghe10G29410																																																							
Ghe10G29420																																																							
Ghe10G29430																																																							
Ghe10G29440																																																							
Ghe10G29450																																																							
Ghe10G29460																																																							
Ghe10G29470																																																							
Ghe10G29480																																																							
Ghe10G29490																																																							
Ghe10G29500																																																							
Ghe10G29510																																																							
Ghe10G29520																																																							
Ghe10G29530																																																							
Ghe10G29540																																																							
Ghe10G29550																																																							
Ghe10G29560																																																							
Ghe10G29570																																																							
Ghe10G29580																																																							
Ghe10G29590																																																							
Ghe10G29600																																																							
Ghe10G29610																																																							
Ghe10G29620																																																							
Ghe10G29630																																																							
Ghe10G29640																																																							
Ghe10G29650																																																							
Ghe10G29660																																																							
Ghe10G29670																																																							
Ghe10G29680																																																							
Ghe10G29690																																																							
Ghe10G29700																																																							
Ghe10G29710																																																							
Ghe10G29730																																																							
Ghe10G29750																																																							
Ghe10G29760																																																							
Ghe10G29770																																																							
Ghe10G29780																																																							
Ghe10G29790																																																							
Ghe10G29800																																																							
Ghe10G29810																																																							
Ghe10G29820																																																							
Ghe10G29830																																																							
Ghe10G29840																																																							
Ghe10G29850																																																							
Ghe10G29860																																																							
Ghe10G29870																																																							
Ghe10G29880																																																							
Ghe10G29890																																																							
Ghe10G29900																																																							
Ghe10G29910																																																							
Ghe10G29920																																																							
Ghe10G29930																																																							
Ghe10G29940																																																							
Ghe10G29950																																																							
Ghe10G29960																																																							
Ghe10G29970																																																							
Ghe10G29980																																																							
Ghe10G29990																																																							
Ghe10G30010																																																							
Ghe10G30020																																																							
Ghe10G30040																																																							
Ghe10G30050																																																							
Ghe10G30060																																																							
Ghe10G30070																																																							
Ghe10G30080																																																							
Ghe10G30090																																																							
Ghe10G30100																																																							
Ghe10G30110																																																							
Ghe10G30120																																																							
Ghe10G30130																																																							
Ghe10G30140																																																							
Ghe10G30150																																																							
Ghe10G30160																																																							
Ghe10G30170																																																							
Ghe10G30180																																																							
Ghe10G30210																																																							
Ghe10G30220																																																							
Ghe10G30230																																																							
Ghe10G30240																																																							
Ghe10G30250																																																							
Ghe10G30260																																																							
Ghe10G30270																																																							
Ghe10G30280																																																							
Ghe10G30290																																																							
Ghe10G30300																																																							
Ghe10G30310																																																							
Ghe10G30320																																																							
Ghe10G30330																																																							
Ghe10G30340																																																							
Ghe10G30350																																																							
Ghe10G30360																																																							
Ghe10G30370																																																							
Ghe10G30380																																																							
Ghe10G30390																																																							
Ghe10G30400																																																							
Ghe10G30410																																																							
Ghe10G30420																																																							
Ghe10G30430																																																							
Ghe10G30440																																																							
Ghe10G30450																																																							
Ghe10G30460																																																							
Ghe10G30470																																																							
Ghe10G30480																																																							
Ghe10G30490																																																							
Ghe10G30500																																																							
Ghe10G30510																																																							
Ghe10G30520																																																							
Ghe10G30530																																																							
Ghe10G30540																																																							
Ghe10G30550																																																							
Ghe10G30560																																																							
Ghe10G30570																																																							
Ghe10G30580																																																							
Ghe10G30590																																																							
Ghe10G30600																																																							
Ghe10G30610																																																							
Ghe10G30620																																																							
Ghe10G30630																																																							
Ghe10G30640																																																							
Ghe10G30650																																																							
Ghe10G30660																																																							
Ghe10G30670																																																							
Ghe10G30680																																																							
Ghe10G30690																																																							
Ghe10G30700																																																							
Ghe10G30710																																																							
Ghe10G30720																																																							
Ghe10G30730																																																							
Ghe10G30740																																																							
Ghe10G30750																																																							
Ghe10G30760																																																							
Ghe10G30770																																																							
Ghe10G30780																																																							
Ghe10G30790																																																							
Ghe10G30800																																																							
Ghe10G30810																																																							
Ghe10G30820																																																							
Ghe10G30830																																																							
Ghe10G30840																																																							
Ghe10G30850																																																							
Ghe10G30860																																																							
Ghe10G30870																																																							
Ghe10G30880																																																							
Ghe10G30890																																																							
Ghe10G30900																																																							
Ghe10G30910																																																							
Ghe10G30920																																																							
Ghe10G30930																																																							
Ghe10G30940																																																							
Ghe10G30950																																																							
Ghe10G30960																																																							
Ghe10G30970																																																							
Ghe10G30980																																																							
Ghe10G30990																																																							
Ghe10G31000																																																							
Ghe10G31010																																																							
Ghe10G31020																																																							
Ghe10G31030																																																							
Ghe10G31050																																																							
Ghe10G31060																																																							
Ghe10G31070																																																							
Ghe10G31080																																																							
Ghe10G31090																																																							
Ghe10G31100																																																							
Ghe10G31110																																																							
Ghe10G31120																																																							
Ghe10G31130																																																							
Ghe10G31140																																																							
Ghe10G31150																																																							
Ghe10G31160																																																							
Ghe10G31170																																																							
Ghe10G31180																																																							
Ghe10G31190																																																							
Ghe10G31200																																																							
Ghe10G31210																																																							
Ghe10G31220																																																							
Ghe10G31230																																																							
Ghe10G31240																																																							
Ghe10G31250																																																							
Ghe10G31260																																																							
Ghe10G31270																																																							
Ghe10G31280																																																							
Ghe10G31290																																																							
Ghe10G31300																																																							
Ghe10G31310																																																							
Ghe10G31320																																																							
Ghe10G31330																																																							
Ghe10G31340																																																							
Ghe10G31350																																																							
Ghe10G31360																																																							
Ghe10G31370																																																							
Ghe10G31380																																																							
Ghe10G31390																																																							
Ghe10G31400																																																							
Ghe10G31410																																																							
Ghe10G31420																																																							
Ghe10G31430																																																							
Ghe10G31440																																																							
Ghe10G31450																																																							
Ghe10G31460																																																							
Ghe10G31470																																																							
Ghe10G31480																																																							
Ghe10G31490																																																							
Ghe10G31500																																																							
Ghe10G31510																																																							
Ghe10G31520																																																							
Ghe10G31530																																																							
Ghe10G31540																																																							
Ghe10G31550																																																							
Ghe10G31570																																																							
Ghe10G31590																																																							
Ghe10G31600																																																							
Ghe10G31610																																																							
Ghe10G31620																																																							
Ghe10G31630																																																							
Ghe10G31640																																																							
Ghe10G31650																																																							
Ghe10G31660																																																							
Ghe10G31670																																																							
Ghe10G31680																																																							
Ghe10G31690																																																							
Ghe10G31700																																																							
Ghe10G31710																																																							
Ghe10G31720																																																							
Ghe10G31730																																																							
Ghe10G31740																																																							
Ghe10G31750																																																							
Ghe10G31760																																																							
Ghe10G31770																																																							
Ghe10G31780																																																							
Ghe10G31790																																																							
Ghe10G31800																																																							
Ghe10G31810																																																							
Ghe10G31820																																																							
Ghe10G31830																																																							
Ghe10G31840																																																							
Ghe10G31850																																																							
Ghe10G31860																																																							
Ghe10G31870																																																							
Ghe10G31880																																																							
Ghe10G31890																																																							
Ghe10G31900																																																							
Ghe10G31910																																																							
Ghe10G31920																																																							
Ghe10G31930																																																							
Ghe10G31940																																																							
Ghe10G31950																																																							
Ghe10G31960																																																							
Ghe10G31970																																																							
Ghe10G31980																																																							
Ghe10G31990																																																							
Ghe10G32000																																																							
Ghe10G32010																																																							
Ghe10G32020																																																							
Ghe10G32030																																																							
Ghe10G32040																																																							
Ghe10G32050																																																							
Ghe10G32060																																																							
Ghe10G32070																																																							
Ghe10G32080																																																							
Ghe10G32090																																																							
Ghe10G32110																																																							
Ghe10G32120																																																							
Ghe10G32130																																																							
Ghe10G32140																																																							
Ghe10G32150																																																							
Ghe10G32160																																																							
Ghe10G32170																																																							
Ghe10G32180																																																							
Ghe10G32190																																																							
Ghe10G32200																																																							
Ghe10G32210																																																							
Ghe10G32220																																																							
Ghe10G32230																																																							
Ghe10G32240																																																							
Ghe10G32250																																																							
Ghe10G32260																																																							
Ghe10G32270																																																							
Ghe10G32280																																																							
Ghe10G32290																																																							
Ghe10G32300																																																							
Ghe10G32310																																																							
Ghe10G32320																																																							
Ghe10G32330																																																							
Ghe10G32340																																																							
Ghe10G32350																																																							
Ghe10G32360																																																							
Ghe10G32370																																																							
Ghe10G32380																																																							
Ghe10G32390																																																							
Ghe10G32430																																																							
Ghe10G32440																																																							
Ghe10G32450																																																							
Ghe10G32460																																																							
Ghe10G32470																																																							
Ghe10G32480																																																							
Ghe10G32490																																																							
Ghe10G32500																																																							
Ghe10G32510																																																							
Ghe10G32520																																																							
Ghe10G32540																																																							
Ghe10G32550																																																							
Ghe10G32560																																																							
Ghe10G32580																																																							
Ghe10G32590																																																							
Ghe10G32610																																																							
Ghe10G32620																																																							
Ghe10G32630																																																							
Ghe10G32640																																																							
Ghe10G32660																																																							
Ghe10G32670																																																							
Ghe10G32680																																																							
Ghe10G32690																																																							
Ghe10G32710																																																							
Ghe10G32720																																																							
Ghe10G32740																																																							
Ghe10G32750																																																							
Ghe10G32760																																																							
Ghe10G32770																																																							
Ghe10G32780																																																							
Ghe10G32790																																																							
Ghe10G32800																																																							
Ghe10G32810																																																							
Ghe10G32820																																																							
Ghe10G32830																																																							
Ghe10G32840																																																							
Ghe10G32850																																																							
Ghe10G32860																																																							
Ghe10G32870																																																							
Ghe10G32880																																																							
Ghe10G32890																																																							
Ghe10G32900																																																							
Ghe10G32910																																																							
Ghe10G32920																																																							
Ghe10G32930																																																							
Ghe10G32940																																																							
Ghe10G32970																																																							
Ghe10G32980																																																							
Ghe10G32990																																																							
Ghe10G33000																																																							
Ghe10G33010																																																							
Ghe10G33020																																																							
Ghe10G33040																																																							
Ghe11G00010																																																							
Ghe11G00030																																																							
Ghe11G00040																																																							
Ghe11G00050																																																							
Ghe11G00060																																																							
Ghe11G00070																																																							
Ghe11G00080																																																							
Ghe11G00090																																																							
Ghe11G00110																																																							
Ghe11G00120																																																							
Ghe11G00130																																																							
Ghe11G00140																																																							
Ghe11G00150																																																							
Ghe11G00160																																																							
Ghe11G00180																																																							
Ghe11G00190																																																							
Ghe11G00200																																																							
Ghe11G00220																																																							
Ghe11G00230																																																							
Ghe11G00240																																																							
Ghe11G00250																																																							
Ghe11G00260																																																							
Ghe11G00280																																																							
Ghe11G00290																																																							
Ghe11G00300																																																							
Ghe11G00320																																																							
Ghe11G00330																																																							
Ghe11G00340																																																							
Ghe11G00350																																																							
Ghe11G00360																																																							
Ghe11G00380																																																							
Ghe11G00390																																																							
Ghe11G00400																																																							
Ghe11G00410																																																							
Ghe11G00420																																																							
Ghe11G00430																																																							
Ghe11G00440																																																							
Ghe11G00450																																																							
Ghe11G00460																																																							
Ghe11G00470																																																							
Ghe11G00480																																																							
Ghe11G00490																																																							
Ghe11G00500																																																							
Ghe11G00510																																																							
Ghe11G00520																																																							
Ghe11G00530																																																							
Ghe11G00540																																																							
Ghe11G00550																																																							
Ghe11G00560																																																							
Ghe11G00570																																																							
Ghe11G00580																																																							
Ghe11G00590																																																							
Ghe11G00600																																																							
Ghe11G00610																																																							
Ghe11G00620																																																							
Ghe11G00630																																																							
Ghe11G00640																																																							
Ghe11G00650																																																							
Ghe11G00670																																																							
Ghe11G00680																																																							
Ghe11G00690																																																							
Ghe11G00700																																																							
Ghe11G00710																																																							
Ghe11G00720																																																							
Ghe11G00730																																																							
Ghe11G00740																																																							
Ghe11G00750																																																							
Ghe11G00760																																																							
Ghe11G00770																																																							
Ghe11G00780																																																							
Ghe11G00790																																																							
Ghe11G00800																																																							
Ghe11G00810																																																							
Ghe11G00820																																																							
Ghe11G00830																																																							
Ghe11G00850																																																							
Ghe11G00860																																																							
Ghe11G00870																																																							
Ghe11G00880																																																							
Ghe11G00890																																																							
Ghe11G00900																																																							
Ghe11G00910																																																							
Ghe11G00920																																																							
Ghe11G00930																																																							
Ghe11G00950																																																							
Ghe11G00960																																																							
Ghe11G00970																																																							
Ghe11G00980																																																							
Ghe11G00990																																																							
Ghe11G01000																																																							
Ghe11G01010																																																							
Ghe11G01020																																																							
Ghe11G01030																																																							
Ghe11G01040																																																							
Ghe11G01050																																																							
Ghe11G01060																																																							
Ghe11G01070																																																							
Ghe11G01080																																																							
Ghe11G01090																																																							
Ghe11G01100																																																							
Ghe11G01110																																																							
Ghe11G01120																																																							
Ghe11G01130																																																							
Ghe11G01140																																																							
Ghe11G01150																																																							
Ghe11G01160																																																							
Ghe11G01170																																																							
Ghe11G01180																																																							
Ghe11G01190																																																							
Ghe11G01200																																																							
Ghe11G01210																																																							
Ghe11G01220																																																							
Ghe11G01230																																																							
Ghe11G01240																																																							
Ghe11G01250																																																							
Ghe11G01260																																																							
Ghe11G01270																																																							
Ghe11G01280																																																							
Ghe11G01290																																																							
Ghe11G01300																																																							
Ghe11G01310																																																							
Ghe11G01320																																																							
Ghe11G01330																																																							
Ghe11G01340																																																							
Ghe11G01350																																																							
Ghe11G01360																																																							
Ghe11G01370																																																							
Ghe11G01390																																																							
Ghe11G01400																																																							
Ghe11G01410																																																							
Ghe11G01420																																																							
Ghe11G01430																																																							
Ghe11G01440																																																							
Ghe11G01460																																																							
Ghe11G01470																																																							
Ghe11G01480																																																							
Ghe11G01490																																																							
Ghe11G01500																																																							
Ghe11G01510																																																							
Ghe11G01520																																																							
Ghe11G01540																																																							
Ghe11G01550																																																							
Ghe11G01560																																																							
Ghe11G01570																																																							
Ghe11G01580																																																							
Ghe11G01590																																																							
Ghe11G01600																																																							
Ghe11G01610																																																							
Ghe11G01630																																																							
Ghe11G01640																																																							
Ghe11G01650																																																							
Ghe11G01660																																																							
Ghe11G01670																																																							
Ghe11G01680																																																							
Ghe11G01690																																																							
Ghe11G01710																																																							
Ghe11G01720																																																							
Ghe11G01730																																																							
Ghe11G01740																																																							
Ghe11G01750																																																							
Ghe11G01760																																																							
Ghe11G01770																																																							
Ghe11G01780																																																							
Ghe11G01800																																																							
Ghe11G01810																																																							
Ghe11G01820																																																							
Ghe11G01830																																																							
Ghe11G01840																																																							
Ghe11G01850																																																							
Ghe11G01860																																																							
Ghe11G01870																																																							
Ghe11G01880																																																							
Ghe11G01890																																																							
Ghe11G01900																																																							
Ghe11G01910																																																							
Ghe11G01920																																																							
Ghe11G01940																																																							
Ghe11G01950																																																							
Ghe11G01960																																																							
Ghe11G01970																																																							
Ghe11G01980																																																							
Ghe11G01990																																																							
Ghe11G02000																																																							
Ghe11G02010																																																							
Ghe11G02030																																																							
Ghe11G02040																																																							
Ghe11G02050																																																							
Ghe11G02060																																																							
Ghe11G02070																																																							
Ghe11G02080																																																							
Ghe11G02090																																																							
Ghe11G02100																																																							
Ghe11G02110																																																							
Ghe11G02120																																																							
Ghe11G02140																																																							
Ghe11G02150																																																							
Ghe11G02160																																																							
Ghe11G02170																																																							
Ghe11G02180																																																							
Ghe11G02190																																																							
Ghe11G02200																																																							
Ghe11G02210																																																							
Ghe11G02220																																																							
Ghe11G02230																																																							
Ghe11G02260																																																							
Ghe11G02280																																																							
Ghe11G02290																																																							
Ghe11G02300																																																							
Ghe11G02310																																																							
Ghe11G02320																																																							
Ghe11G02330																																																							
Ghe11G02340																																																							
Ghe11G02350																																																							
Ghe11G02360																																																							
Ghe11G02370																																																							
Ghe11G02380																																																							
Ghe11G02390																																																							
Ghe11G02400																																																							
Ghe11G02410																																																							
Ghe11G02420																																																							
Ghe11G02430																																																							
Ghe11G02440																																																							
Ghe11G02450																																																							
Ghe11G02460																																																							
Ghe11G02470																																																							
Ghe11G02480																																																							
Ghe11G02490																																																							
Ghe11G02500																																																							
Ghe11G02510																																																							
Ghe11G02520																																																							
Ghe11G02530																																																							
Ghe11G02540																																																							
Ghe11G02550																																																							
Ghe11G02560																																																							
Ghe11G02570																																																							
Ghe11G02580																																																							
Ghe11G02590																																																							
Ghe11G02610																																																							
Ghe11G02620																																																							
Ghe11G02630																																																							
Ghe11G02640																																																							
Ghe11G02650																																																							
Ghe11G02660																																																							
Ghe11G02670																																																							
Ghe11G02680																																																							
Ghe11G02690																																																							
Ghe11G02700																																																							
Ghe11G02710																																																							
Ghe11G02720																																																							
Ghe11G02730																																																							
Ghe11G02740																																																							
Ghe11G02750																																																							
Ghe11G02760																																																							
Ghe11G02770																																																							
Ghe11G02780																																																							
Ghe11G02790																																																							
Ghe11G02800																																																							
Ghe11G02810																																																							
Ghe11G02820																																																							
Ghe11G02830																																																							
Ghe11G02840																																																							
Ghe11G02850																																																							
Ghe11G02860																																																							
Ghe11G02870																																																							
Ghe11G02880																																																							
Ghe11G02890																																																							
Ghe11G02900																																																							
Ghe11G02910																																																							
Ghe11G02920																																																							
Ghe11G02930																																																							
Ghe11G02940																																																							
Ghe11G02950																																																							
Ghe11G02960																																																							
Ghe11G02980																																																							
Ghe11G02990																																																							
Ghe11G03000																																																							
Ghe11G03010																																																							
Ghe11G03020																																																							
Ghe11G03030																																																							
Ghe11G03040																																																							
Ghe11G03050																																																							
Ghe11G03070																																																							
Ghe11G03090																																																							
Ghe11G03100																																																							
Ghe11G03110																																																							
Ghe11G03120																																																							
Ghe11G03130																																																							
Ghe11G03140																																																							
Ghe11G03150																																																							
Ghe11G03160																																																							
Ghe11G03170																																																							
Ghe11G03180																																																							
Ghe11G03200																																																							
Ghe11G03210																																																							
Ghe11G03220																																																							
Ghe11G03260																																																							
Ghe11G03270																																																							
Ghe11G03280																																																							
Ghe11G03290																																																							
Ghe11G03310																																																							
Ghe11G03320																																																							
Ghe11G03330																																																							
Ghe11G03340																																																							
Ghe11G03350																																																							
Ghe11G03360																																																							
Ghe11G03380																																																							
Ghe11G03390																																																							
Ghe11G03400																																																							
Ghe11G03410																																																							
Ghe11G03420																																																							
Ghe11G03430																																																							
Ghe11G03440																																																							
Ghe11G03450																																																							
Ghe11G03480																																																							
